OSP_T2_2025_TND_VP3A_AVN20,Promotion Order,OSP_T2_2025_TND_VP3A_AVN20,970004,1008094,100052539,45842,6064,,11608080,1,2025-02-10 10:31:22,1058047,32170,N,4,0,4,460909.09,1843636.36,8,147490.91,460909.09,Y,N,,Y,Y,368726.85,,1000103,
OSP_T2_2025_TND_VP3A_AVN20,Promotion Order,OSP_T2_2025_TND_VP3A_AVN20,970004,1008094,100052539,45842,6064,,11608104,2,2025-02-10 10:31:22,1058047,,Y,1,0,1,368726.85,368726.85,8,29498.15,0,N,N,,Y,Y,368726.85,,1000103,
