OSP2502TND_Sales10760502khoAVN50,Promotion Order,OSP2502TND_Sales10760502khoAVN50,910004,1008094,100052545,65063,158,,11608036,1,2025-02-10 10:29:39,1058048,13015,N,3,0,3,506818.18,1520454.54,8,121636.36,506818.18,Y,N,,Y,Y,760226.85,,1000102,
OSP2502TND_Sales10760502khoAVN50,Promotion Order,OSP2502TND_Sales10760502khoAVN50,910004,1008094,100052545,65063,158,,11608037,2,2025-02-10 10:29:39,1058048,37016,N,2,0,2,558181.82,1116363.64,8,89309.09,558181.82,Y,N,,Y,Y,558182.41,,1000102,
OSP2502TND_Sales10760502khoAVN50,Promotion Order,OSP2502TND_Sales10760502khoAVN50,910004,1008094,100052545,65063,158,,11608049,3,2025-02-10 10:29:39,1058048,,Y,1,0,1,1318409.26,1318409.26,8,105472.74,0,N,N,,Y,Y,1318409.26,,1000102,
